2026-08-18 18:56:30,879 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/s3g@EXAMPLE.COM"} | ret=SUCCESS |  
2026-08-18 18:57:23,723 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/file--0-0001.txt","dataSize":"512","replicationType":"NONE","Transaction":"80"} | ret=SUCCESS |  
2026-08-18 18:57:23,780 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/file--0-0001.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"81"} | ret=SUCCESS |  
2026-08-18 18:57:23,853 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/file--0-0002.txt","dataSize":"512","replicationType":"NONE","Transaction":"82"} | ret=SUCCESS |  
2026-08-18 18:57:23,920 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/file--0-0002.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"83"} | ret=SUCCESS |  
2026-08-18 18:57:23,992 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/file--0-0003.txt","dataSize":"512","replicationType":"NONE","Transaction":"84"} | ret=SUCCESS |  
2026-08-18 18:57:24,100 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/file--0-0003.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"85"} | ret=SUCCESS |  
2026-08-18 18:57:24,117 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/","dataSize":"0","replicationType":"NONE","Transaction":"86"} | ret=SUCCESS |  
2026-08-18 18:57:24,174 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"87"} | ret=SUCCESS |  
2026-08-18 18:57:24,241 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0000.txt","dataSize":"512","replicationType":"NONE","Transaction":"88"} | ret=SUCCESS |  
2026-08-18 18:57:24,386 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0000.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"89"} | ret=SUCCESS |  
2026-08-18 18:57:24,478 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0001.txt","dataSize":"512","replicationType":"NONE","Transaction":"90"} | ret=SUCCESS |  
2026-08-18 18:57:24,562 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0001.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"91"} | ret=SUCCESS |  
2026-08-18 18:57:24,621 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0002.txt","dataSize":"512","replicationType":"NONE","Transaction":"92"} | ret=SUCCESS |  
2026-08-18 18:57:24,700 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0002.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"93"} | ret=SUCCESS |  
2026-08-18 18:57:24,763 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0003.txt","dataSize":"512","replicationType":"NONE","Transaction":"94"} | ret=SUCCESS |  
2026-08-18 18:57:24,880 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/file--0-0000-0003.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"95"} | ret=SUCCESS |  
2026-08-18 18:57:24,891 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/dir-0-0000-0000/","dataSize":"0","replicationType":"NONE","Transaction":"96"} | ret=SUCCESS |  
2026-08-18 18:57:25,004 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/dir-0-0000-0000/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"97"} | ret=SUCCESS |  
2026-08-18 18:57:25,014 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/dir-0-0000-0001/","dataSize":"0","replicationType":"NONE","Transaction":"98"} | ret=SUCCESS |  
2026-08-18 18:57:25,131 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/dir-0-0000-0001/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"99"} | ret=SUCCESS |  
2026-08-18 18:57:25,150 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/dir-0-0000-0002/","dataSize":"0","replicationType":"NONE","Transaction":"100"} | ret=SUCCESS |  
2026-08-18 18:57:25,313 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0000/dir-0-0000-0002/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"101"} | ret=SUCCESS |  
2026-08-18 18:57:25,333 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/","dataSize":"0","replicationType":"NONE","Transaction":"102"} | ret=SUCCESS |  
2026-08-18 18:57:25,396 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"103"} | ret=SUCCESS |  
2026-08-18 18:57:25,481 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0000.txt","dataSize":"512","replicationType":"NONE","Transaction":"104"} | ret=SUCCESS |  
2026-08-18 18:57:25,540 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0000.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"105"} | ret=SUCCESS |  
2026-08-18 18:57:25,596 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0001.txt","dataSize":"512","replicationType":"NONE","Transaction":"106"} | ret=SUCCESS |  
2026-08-18 18:57:25,655 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0001.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"107"} | ret=SUCCESS |  
2026-08-18 18:57:25,715 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0002.txt","dataSize":"512","replicationType":"NONE","Transaction":"108"} | ret=SUCCESS |  
2026-08-18 18:57:25,769 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0002.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"109"} | ret=SUCCESS |  
2026-08-18 18:57:25,823 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0003.txt","dataSize":"512","replicationType":"NONE","Transaction":"110"} | ret=SUCCESS |  
2026-08-18 18:57:25,914 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/file--0-0001-0003.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"111"} | ret=SUCCESS |  
2026-08-18 18:57:25,927 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/dir-0-0001-0000/","dataSize":"0","replicationType":"NONE","Transaction":"112"} | ret=SUCCESS |  
2026-08-18 18:57:26,040 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/dir-0-0001-0000/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"113"} | ret=SUCCESS |  
2026-08-18 18:57:26,061 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/dir-0-0001-0001/","dataSize":"0","replicationType":"NONE","Transaction":"114"} | ret=SUCCESS |  
2026-08-18 18:57:26,160 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/dir-0-0001-0001/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"115"} | ret=SUCCESS |  
2026-08-18 18:57:26,173 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/dir-0-0001-0002/","dataSize":"0","replicationType":"NONE","Transaction":"116"} | ret=SUCCESS |  
2026-08-18 18:57:26,329 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0001/dir-0-0001-0002/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"117"} | ret=SUCCESS |  
2026-08-18 18:57:26,343 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/","dataSize":"0","replicationType":"NONE","Transaction":"118"} | ret=SUCCESS |  
2026-08-18 18:57:26,386 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"119"} | ret=SUCCESS |  
2026-08-18 18:57:26,439 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0000.txt","dataSize":"512","replicationType":"NONE","Transaction":"120"} | ret=SUCCESS |  
2026-08-18 18:57:26,531 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0000.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"121"} | ret=SUCCESS |  
2026-08-18 18:57:26,584 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0001.txt","dataSize":"512","replicationType":"NONE","Transaction":"122"} | ret=SUCCESS |  
2026-08-18 18:57:26,637 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0001.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"123"} | ret=SUCCESS |  
2026-08-18 18:57:26,689 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0002.txt","dataSize":"512","replicationType":"NONE","Transaction":"124"} | ret=SUCCESS |  
2026-08-18 18:57:26,749 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0002.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"125"} | ret=SUCCESS |  
2026-08-18 18:57:26,801 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0003.txt","dataSize":"512","replicationType":"NONE","Transaction":"126"} | ret=SUCCESS |  
2026-08-18 18:57:26,900 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/file--0-0002-0003.txt","dataSize":"512","replicationType":"RATIS","replicationFactor":"THREE","ETag":"3e6dfe0445947dfc6e8c0781c36f769a","Transaction":"127"} | ret=SUCCESS |  
2026-08-18 18:57:26,911 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/dir-0-0002-0000/","dataSize":"0","replicationType":"NONE","Transaction":"128"} | ret=SUCCESS |  
2026-08-18 18:57:27,011 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/dir-0-0002-0000/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"129"} | ret=SUCCESS |  
2026-08-18 18:57:27,020 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/dir-0-0002-0001/","dataSize":"0","replicationType":"NONE","Transaction":"130"} | ret=SUCCESS |  
2026-08-18 18:57:27,129 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/dir-0-0002-0001/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"131"} | ret=SUCCESS |  
2026-08-18 18:57:27,145 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/dir-0-0002-0002/","dataSize":"0","replicationType":"NONE","Transaction":"132"} | ret=SUCCESS |  
2026-08-18 18:57:29,648 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/testComplexDirActions/dir-0-0002/dir-0-0002-0002/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"133"} | ret=SUCCESS |  
2026-08-18 18:57:30,714 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"obs-bucket","deletedKeysList":"{key=test/testComplexDirActions/dir-0-0000/file--0-0000-0000.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0000/file--0-0000-0001.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0000/file--0-0000-0002.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0000/file--0-0000-0003.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/file--0-0001-0000.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/file--0-0001-0001.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/file--0-0001-0002.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/file--0-0001-0003.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/file--0-0002-0000.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/file--0-0002-0001.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/file--0-0002-0002.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/file--0-0002-0003.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/file--0-0000.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/file--0-0001.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/file--0-0002.txt, dataSize=512, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/file--0-0003.txt, dataSize=512, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"134"} | ret=SUCCESS |  
2026-08-18 18:57:30,840 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"obs-bucket","deletedKeysList":"{key=test/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0000/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0000/dir-0-0000-0000/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0000/dir-0-0000-0001/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0000/dir-0-0000-0002/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/dir-0-0001-0000/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/dir-0-0001-0001/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0001/dir-0-0001-0002/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/dir-0-0002-0000/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/dir-0-0002-0001/, dataSize=0, replicationConfig=RATIS/THREE}, {key=test/testComplexDirActions/dir-0-0002/dir-0-0002-0002/, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"135"} | ret=SUCCESS |  
2026-08-18 18:57:30,849 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"136"} | ret=SUCCESS |  
